pedido_id,data_pedido,cliente_id,produto_id,quantidade,valor_unitario,desconto_pct,valor_total,status
428,2025-02-25,199,1,1,218.58,0.0,218.58,Entregue
429,2024-01-09,301,19,2,78.99,0.0,157.98,Entregue
430,2024-10-05,34,8,1,195.91,0.0,195.91,Entregue
431,2025-01-16,7,9,1,148.2,0.0,148.2,Cancelado
432,2024-03-22,242,12,2,175.49,0.0,350.98,Entregue
433,2024-10-21,299,12,1,175.49,0.0,175.49,Entregue
434,2024-01-30,89,14,2,61.85,0.0,123.7,Entregue
435,2024-03-14,421,9,1,148.2,0.15,125.97,Entregue
436,2024-11-14,237,9,1,148.2,0.1,133.38,Entregue
437,2024-04-29,266,14,1,61.85,0.1,55.66,Cancelado
438,2025-03-05,29,10,1,167.45,0.0,167.45,Cancelado
439,2025-06-14,76,9,1,148.2,0.0,148.2,Entregue
440,2025-09-16,20,20,1,61.4,0.0,61.4,Cancelado
441,2024-06-23,392,8,2,195.91,0.15,333.05,Entregue
442,2024-05-27,226,8,2,195.91,0.0,391.82,Entregue
443,2024-04-06,285,25,3,437.66,0.15,1116.03,Cancelado
444,2025-05-03,8,12,1,175.49,0.0,175.49,Em trânsito
445,2025-06-28,427,1,1,218.58,0.15,185.79,Entregue
446,2024-01-29,20,2,1,431.76,0.0,431.76,Entregue
447,2025-12-01,175,22,1,168.57,0.0,168.57,Entregue
448,2024-02-18,122,20,2,61.4,0.0,122.8,Entregue
449,2025-02-06,173,12,1,175.49,0.0,175.49,Entregue
450,2025-07-01,32,24,1,361.41,0.0,361.41,Entregue
451,2025-11-02,26,5,1,137.73,0.0,137.73,Entregue
452,2025-07-05,181,13,1,154.87,0.0,154.87,Entregue
453,2025-09-17,493,9,1,148.2,0.15,125.97,Entregue
454,2024-10-13,430,11,1,33.09,0.0,33.09,Entregue
455,2025-09-27,86,7,1,50.46,0.0,50.46,Entregue
456,2024-03-15,239,6,2,68.08,0.0,136.16,Entregue
457,2025-11-13,337,25,1,437.66,0.1,393.89,Em trânsito
458,2025-02-13,299,25,1,437.66,0.0,437.66,Em trânsito
459,2025-09-29,54,25,2,437.66,0.0,875.32,Entregue
460,2024-12-09,35,12,1,175.49,0.0,175.49,Entregue
461,2025-05-08,88,10,1,167.45,0.0,167.45,Em trânsito
462,2025-01-24,376,1,1,218.58,0.0,218.58,Entregue
463,2025-07-21,266,4,1,301.5,0.05,286.42,Em trânsito
464,2024-03-17,439,9,1,148.2,0.05,140.79,Entregue
465,2024-02-26,492,16,1,47.93,0.0,47.93,Entregue
466,2024-08-03,454,12,1,175.49,0.0,175.49,Em trânsito
467,2024-05-20,146,11,2,33.09,0.0,66.18,Entregue
468,2025-11-03,317,7,1,50.46,0.0,50.46,Cancelado
469,2024-07-09,338,16,1,47.93,0.0,47.93,Entregue
470,2025-12-20,156,12,3,175.49,0.0,526.47,Entregue
471,2024-10-12,468,10,2,167.45,0.0,334.9,Entregue
472,2024-06-08,69,5,1,137.73,0.0,137.73,Em trânsito
473,2025-09-07,202,18,1,90.59,0.0,90.59,Em trânsito
474,2025-05-20,23,11,1,33.09,0.0,33.09,Entregue
475,2024-12-30,391,17,2,63.03,0.0,126.06,Entregue
476,2025-02-21,73,3,1,350.84,0.0,350.84,Entregue
477,2025-07-10,308,8,1,195.91,0.0,195.91,Entregue
478,2024-07-17,21,3,2,350.84,0.0,701.68,Cancelado
479,2025-12-30,316,18,1,90.59,0.0,90.59,Entregue
480,2025-12-20,276,5,1,137.73,0.1,123.96,Cancelado
481,2025-05-14,496,2,1,431.76,0.0,431.76,Entregue
482,2024-06-22,355,18,1,90.59,0.0,90.59,Entregue
483,2025-06-06,90,16,1,47.93,0.0,47.93,Cancelado
484,2024-03-08,442,11,2,33.09,0.0,66.18,Cancelado
485,2024-01-28,219,21,1,570.07,0.05,541.57,Cancelado
486,2024-08-12,113,13,2,154.87,0.0,309.74,Entregue
487,2024-12-14,238,10,1,167.45,0.0,167.45,Em trânsito
488,2025-11-01,90,18,2,90.59,0.0,181.18,Cancelado
489,2025-07-17,161,24,1,361.41,0.0,361.41,Entregue
490,2025-07-30,356,8,1,195.91,0.0,195.91,Entregue
491,2024-11-26,300,7,1,50.46,0.1,45.41,Cancelado
492,2024-10-18,86,25,2,437.66,0.05,831.55,Entregue
493,2024-11-02,281,13,1,154.87,0.0,154.87,Entregue
494,2025-12-26,135,22,2,168.57,0.0,337.14,Cancelado
495,2024-02-06,312,3,1,350.84,0.0,350.84,Entregue
496,2025-11-01,404,22,1,168.57,0.0,168.57,Cancelado
497,2025-03-14,4,16,2,47.93,0.0,95.86,Entregue
498,2024-12-02,301,25,1,437.66,0.0,437.66,Entregue
499,2025-07-15,429,14,1,61.85,0.0,61.85,Entregue
500,2024-12-25,416,21,2,570.07,0.0,1140.14,Entregue
501,2025-11-03,38,4,1,301.5,0.15,256.27,Entregue
502,2025-11-15,394,12,1,175.49,0.1,157.94,Entregue
503,2024-11-25,284,19,1,78.99,0.0,78.99,Entregue
504,2024-08-28,309,8,1,195.91,0.0,195.91,Entregue
505,2025-03-27,124,22,1,168.57,0.0,168.57,Em trânsito
506,2025-11-21,274,23,2,298.32,0.0,596.64,Entregue
507,2024-07-02,385,22,1,168.57,0.0,168.57,Entregue
508,2025-04-21,79,24,1,361.41,0.0,361.41,Cancelado
509,2025-04-29,229,22,1,168.57,0.0,168.57,Entregue
510,2025-07-22,6,7,2,50.46,0.0,100.92,Entregue
511,2024-04-28,67,5,2,137.73,0.05,261.69,Em trânsito
512,2025-07-07,165,25,1,437.66,0.0,437.66,Entregue
513,2025-11-19,371,17,1,63.03,0.0,63.03,Cancelado
514,2024-06-06,339,4,1,301.5,0.0,301.5,Entregue
515,2024-07-25,36,12,1,175.49,0.0,175.49,Entregue
516,2025-12-18,348,4,1,301.5,0.0,301.5,Entregue
517,2024-06-07,430,13,1,154.87,0.0,154.87,Entregue
518,2025-10-23,47,15,1,57.27,0.0,57.27,Entregue
519,2024-12-28,38,9,1,148.2,0.0,148.2,Em trânsito
520,2024-08-03,146,5,1,137.73,0.0,137.73,Entregue
521,2025-11-02,379,7,1,50.46,0.0,50.46,Entregue
522,2024-12-05,214,14,2,61.85,0.0,123.7,Entregue
523,2025-01-13,487,9,3,148.2,0.0,444.6,Em trânsito
524,2024-10-26,83,8,2,195.91,0.0,391.82,Entregue
525,2025-03-27,9,9,1,148.2,0.0,148.2,Entregue
526,2024-05-24,194,23,1,298.32,0.0,298.32,Entregue
527,2024-11-11,436,3,1,350.84,0.0,350.84,Entregue
528,2025-12-17,315,23,1,298.32,0.0,298.32,Entregue
529,2024-08-12,100,10,1,167.45,0.0,167.45,Entregue
530,2025-05-19,79,7,1,50.46,0.0,50.46,Entregue
531,2024-10-04,188,20,2,61.4,0.15,104.38,Entregue
532,2025-08-25,224,17,1,63.03,0.0,63.03,Entregue
533,2024-04-28,97,16,1,47.93,0.0,47.93,Em trânsito
534,2025-12-17,133,19,2,78.99,0.0,157.98,Cancelado
535,2024-12-09,441,9,1,148.2,0.15,125.97,Cancelado
536,2024-07-24,350,8,1,195.91,0.0,195.91,Em trânsito
537,2024-03-09,79,7,1,50.46,0.1,45.41,Entregue
538,2024-05-28,457,22,3,168.57,0.0,505.71,Em trânsito
539,2025-01-18,358,16,1,47.93,0.05,45.53,Em trânsito
540,2024-10-12,448,15,1,57.27,0.0,57.27,Entregue
541,2025-10-07,159,1,1,218.58,0.0,218.58,Entregue
542,2024-11-29,378,24,3,361.41,0.0,1084.23,Entregue
543,2024-08-04,483,22,1,168.57,0.0,168.57,Entregue
544,2025-04-17,495,23,1,298.32,0.05,283.4,Entregue
545,2025-06-29,321,23,1,298.32,0.0,298.32,Em trânsito
546,2024-05-26,497,4,1,301.5,0.0,301.5,Entregue
547,2024-05-27,346,8,1,195.91,0.0,195.91,Entregue
548,2024-02-02,375,18,1,90.59,0.0,90.59,Cancelado
549,2025-07-25,264,12,1,175.49,0.0,175.49,Entregue
550,2025-05-24,271,15,2,57.27,0.0,114.54,Entregue
551,2024-12-19,418,5,2,137.73,0.0,275.46,Cancelado
552,2025-10-17,355,4,3,301.5,0.0,904.5,Cancelado
553,2025-09-20,54,17,1,63.03,0.0,63.03,Entregue
554,2025-03-20,10,3,1,350.84,0.0,350.84,Entregue
555,2025-11-01,433,3,1,350.84,0.05,333.3,Entregue
556,2024-06-27,166,18,2,90.59,0.0,181.18,Cancelado
557,2024-04-12,63,23,2,298.32,0.0,596.64,Entregue
558,2024-08-22,62,23,1,298.32,0.1,268.49,Entregue
559,2024-02-23,160,24,1,361.41,0.0,361.41,Entregue
560,2025-01-28,347,13,3,154.87,0.0,464.61,Cancelado
561,2025-12-01,307,20,1,61.4,0.0,61.4,Em trânsito
562,2024-02-05,302,2,1,431.76,0.0,431.76,Em trânsito
563,2024-04-20,82,24,1,361.41,0.1,325.27,Entregue
564,2024-12-09,124,12,1,175.49,0.0,175.49,Cancelado
565,2025-11-30,154,23,1,298.32,0.0,298.32,Cancelado
566,2024-09-28,264,16,1,47.93,0.0,47.93,Entregue
567,2025-01-06,253,23,1,298.32,0.0,298.32,Entregue
568,2024-02-07,419,22,2,168.57,0.0,337.14,Entregue
569,2024-05-12,272,3,1,350.84,0.05,333.3,Entregue
570,2025-12-25,487,25,1,437.66,0.0,437.66,Em trânsito
571,2025-12-15,401,23,1,298.32,0.0,298.32,Entregue
572,2024-01-05,477,21,1,570.07,0.0,570.07,Cancelado
573,2025-12-09,220,17,1,63.03,0.0,63.03,Entregue
574,2025-05-05,422,17,1,63.03,0.05,59.88,Entregue
575,2025-11-01,158,10,1,167.45,0.15,142.33,Entregue
576,2024-12-10,125,16,1,47.93,0.1,43.14,Entregue
577,2025-01-14,14,2,1,431.76,0.0,431.76,Em trânsito
578,2024-12-26,378,6,2,68.08,0.0,136.16,Em trânsito
579,2025-05-27,447,2,1,431.76,0.0,431.76,Entregue
580,2024-05-05,372,5,1,137.73,0.0,137.73,Em trânsito
581,2024-01-27,413,5,1,137.73,0.15,117.07,Entregue
582,2024-09-21,41,21,1,570.07,0.0,570.07,Em trânsito
583,2025-06-27,472,17,1,63.03,0.05,59.88,Entregue
584,2024-06-24,387,18,1,90.59,0.0,90.59,Entregue
585,2025-06-01,145,20,1,61.4,0.0,61.4,Entregue
586,2025-12-17,22,13,1,154.87,0.0,154.87,Entregue
587,2024-03-28,126,20,1,61.4,0.0,61.4,Entregue
588,2025-05-31,314,14,1,61.85,0.0,61.85,Entregue
589,2024-12-05,224,10,1,167.45,0.05,159.08,Em trânsito
590,2025-11-01,85,3,2,350.84,0.0,701.68,Entregue
591,2024-06-03,287,2,1,431.76,0.0,431.76,Cancelado
592,2025-06-17,336,11,2,33.09,0.0,66.18,Entregue
593,2025-10-13,69,1,1,218.58,0.05,207.65,Entregue
594,2025-12-05,40,25,1,437.66,0.0,437.66,Cancelado
595,2025-06-09,36,9,3,148.2,0.0,444.6,Entregue
596,2024-12-30,315,14,1,61.85,0.1,55.66,Cancelado
597,2025-04-17,93,16,1,47.93,0.15,40.74,Entregue
598,2025-11-01,302,16,1,47.93,0.05,45.53,Entregue
599,2025-03-07,185,12,1,175.49,0.0,175.49,Em trânsito
600,2024-01-27,264,9,1,148.2,0.0,148.2,Em trânsito
601,2025-11-29,438,23,1,298.32,0.0,298.32,Entregue
602,2025-06-14,4,21,1,570.07,0.0,570.07,Em trânsito
603,2025-06-03,433,13,1,154.87,0.0,154.87,Em trânsito
604,2024-07-06,127,21,1,570.07,0.1,513.06,Entregue
605,2025-05-20,320,12,1,175.49,0.0,175.49,Em trânsito
606,2024-11-12,382,13,1,154.87,0.0,154.87,Entregue
607,2025-05-14,47,8,3,195.91,0.0,587.73,Em trânsito
608,2024-04-07,180,15,1,57.27,0.05,54.41,Entregue
609,2025-05-19,387,9,1,148.2,0.0,148.2,Em trânsito
610,2025-12-31,349,19,1,78.99,0.1,71.09,Entregue
611,2024-02-14,255,25,1,437.66,0.15,372.01,Em trânsito
612,2025-12-21,389,5,2,137.73,0.0,275.46,Entregue
613,2024-11-18,472,5,1,137.73,0.0,137.73,Em trânsito
614,2025-11-02,477,15,1,57.27,0.0,57.27,Entregue
615,2025-09-02,81,23,2,298.32,0.0,596.64,Entregue
616,2025-03-04,283,4,1,301.5,0.0,301.5,Em trânsito
617,2025-07-27,225,4,3,301.5,0.0,904.5,Entregue
618,2025-11-06,196,11,2,33.09,0.1,59.56,Entregue
619,2024-11-17,60,1,1,218.58,0.05,207.65,Entregue
620,2024-10-05,8,17,2,63.03,0.0,126.06,Entregue
621,2025-05-27,472,18,1,90.59,0.0,90.59,Entregue
622,2025-09-22,387,20,1,61.4,0.0,61.4,Entregue
623,2025-08-16,446,15,1,57.27,0.0,57.27,Entregue
624,2025-09-14,425,9,1,148.2,0.1,133.38,Entregue
625,2024-12-01,296,15,1,57.27,0.0,57.27,Entregue
626,2025-09-30,252,10,1,167.45,0.1,150.7,Entregue
627,2024-04-19,424,15,1,57.27,0.0,57.27,Em trânsito
628,2025-02-10,420,12,1,175.49,0.0,175.49,Entregue
629,2024-01-06,140,7,1,50.46,0.0,50.46,Entregue
630,2024-10-04,254,12,1,175.49,0.0,175.49,Em trânsito
631,2024-10-31,354,1,1,218.58,0.0,218.58,Entregue
632,2024-11-13,146,9,1,148.2,0.1,133.38,Entregue
633,2025-06-19,321,9,1,148.2,0.1,133.38,Entregue
634,2024-11-10,427,8,1,195.91,0.1,176.32,Entregue
635,2024-12-07,462,8,1,195.91,0.15,166.52,Entregue
636,2024-07-25,235,12,1,175.49,0.0,175.49,Em trânsito
637,2024-11-03,350,6,2,68.08,0.1,122.54,Em trânsito
638,2024-07-16,147,6,1,68.08,0.0,68.08,Entregue
639,2024-03-09,251,23,1,298.32,0.0,298.32,Entregue
640,2025-04-05,470,5,1,137.73,0.0,137.73,Em trânsito
641,2025-05-28,405,10,1,167.45,0.15,142.33,Cancelado
642,2025-04-19,107,20,2,61.4,0.0,122.8,Entregue
643,2024-12-14,76,17,1,63.03,0.0,63.03,Em trânsito
644,2024-11-06,28,16,2,47.93,0.1,86.27,Em trânsito
645,2025-10-29,307,11,3,33.09,0.0,99.27,Entregue
646,2025-01-17,251,20,1,61.4,0.0,61.4,Entregue
647,2024-12-21,300,13,1,154.87,0.0,154.87,Em trânsito
648,2024-01-23,247,7,1,50.46,0.0,50.46,Entregue
649,2024-10-15,380,4,1,301.5,0.0,301.5,Cancelado
650,2024-11-06,267,20,1,61.4,0.0,61.4,Entregue
651,2024-11-14,5,2,1,431.76,0.05,410.17,Em trânsito
652,2025-03-16,218,13,1,154.87,0.0,154.87,Cancelado
653,2025-01-30,150,22,1,168.57,0.0,168.57,Em trânsito
654,2025-04-09,118,14,1,61.85,0.0,61.85,Entregue
655,2025-08-18,436,18,2,90.59,0.0,181.18,Entregue
656,2025-09-26,431,9,1,148.2,0.0,148.2,Entregue
657,2025-07-09,447,8,1,195.91,0.0,195.91,Entregue
658,2025-12-10,65,25,1,437.66,0.0,437.66,Entregue
659,2024-01-17,195,3,1,350.84,0.0,350.84,Em trânsito
660,2024-06-19,378,23,2,298.32,0.0,596.64,Cancelado
661,2024-01-07,3,15,1,57.27,0.0,57.27,Entregue
662,2025-05-11,151,20,1,61.4,0.0,61.4,Entregue
663,2025-11-14,139,5,1,137.73,0.0,137.73,Cancelado
664,2024-07-31,376,24,1,361.41,0.0,361.41,Em trânsito
665,2025-11-27,426,14,1,61.85,0.0,61.85,Cancelado
666,2024-02-26,473,3,2,350.84,0.15,596.43,Entregue
667,2025-11-30,354,12,2,175.49,0.0,350.98,Entregue
668,2024-10-21,249,14,1,61.85,0.1,55.66,Entregue
669,2024-04-03,386,15,1,57.27,0.0,57.27,Cancelado
670,2024-12-25,157,10,1,167.45,0.0,167.45,Em trânsito
671,2024-08-11,411,25,1,437.66,0.0,437.66,Entregue
672,2024-09-03,454,12,1,175.49,0.0,175.49,Em trânsito
673,2024-09-21,485,22,1,168.57,0.15,143.28,Entregue
674,2025-09-18,499,9,1,148.2,0.0,148.2,Entregue
675,2025-02-04,112,17,1,63.03,0.15,53.58,Entregue
676,2024-09-24,7,11,1,33.09,0.0,33.09,Entregue
677,2025-04-11,338,11,3,33.09,0.0,99.27,Entregue
678,2025-07-07,380,15,2,57.27,0.0,114.54,Cancelado
679,2024-08-24,421,8,1,195.91,0.0,195.91,Entregue
680,2024-11-21,390,7,1,50.46,0.0,50.46,Entregue
681,2024-04-20,46,21,2,570.07,0.0,1140.14,Entregue
682,2024-06-07,284,3,1,350.84,0.0,350.84,Em trânsito
683,2025-06-07,148,12,1,175.49,0.0,175.49,Entregue
684,2024-06-07,113,24,1,361.41,0.0,361.41,Entregue
685,2025-01-22,48,20,2,61.4,0.0,122.8,Cancelado
686,2025-07-01,161,8,1,195.91,0.0,195.91,Em trânsito
687,2024-04-08,483,13,1,154.87,0.0,154.87,Cancelado
688,2025-03-04,366,19,1,78.99,0.05,75.04,Entregue
689,2024-08-11,210,14,1,61.85,0.1,55.66,Entregue
690,2025-12-14,154,16,1,47.93,0.05,45.53,Entregue
691,2024-12-23,338,11,1,33.09,0.1,29.78,Entregue
692,2025-09-20,411,21,1,570.07,0.0,570.07,Cancelado
693,2025-02-16,474,25,1,437.66,0.0,437.66,Em trânsito
694,2024-02-09,102,15,1,57.27,0.0,57.27,Entregue
695,2025-04-30,484,2,1,431.76,0.0,431.76,Entregue
696,2025-12-08,129,10,1,167.45,0.1,150.7,Entregue
697,2025-04-04,483,14,1,61.85,0.0,61.85,Em trânsito
698,2025-10-01,316,6,1,68.08,0.0,68.08,Entregue
699,2025-11-08,47,9,1,148.2,0.0,148.2,Entregue
700,2024-07-17,320,1,1,218.58,0.1,196.72,Entregue
701,2024-07-03,208,13,2,154.87,0.0,309.74,Entregue
702,2025-04-11,234,25,1,437.66,0.0,437.66,Em trânsito
703,2024-11-20,424,17,1,63.03,0.05,59.88,Em trânsito
704,2025-10-14,349,19,1,78.99,0.0,78.99,Entregue
705,2025-11-15,299,8,1,195.91,0.0,195.91,Em trânsito
706,2024-10-22,80,10,2,167.45,0.0,334.9,Entregue
707,2024-07-25,273,20,2,61.4,0.0,122.8,Cancelado
708,2025-08-31,493,17,1,63.03,0.0,63.03,Entregue
709,2024-08-26,277,10,1,167.45,0.0,167.45,Entregue
710,2025-10-03,491,15,2,57.27,0.1,103.09,Entregue
711,2024-11-25,223,23,1,298.32,0.0,298.32,Entregue
712,2025-05-27,324,15,1,57.27,0.0,57.27,Cancelado
713,2024-03-29,151,2,1,431.76,0.0,431.76,Cancelado
714,2025-04-22,425,9,1,148.2,0.1,133.38,Entregue
715,2024-12-08,454,24,1,361.41,0.0,361.41,Entregue
716,2025-03-21,38,22,1,168.57,0.0,168.57,Entregue
717,2024-05-27,287,16,1,47.93,0.0,47.93,Entregue
718,2025-07-25,495,15,1,57.27,0.0,57.27,Entregue
719,2025-10-29,268,22,1,168.57,0.0,168.57,Em trânsito
720,2024-07-07,181,19,2,78.99,0.0,157.98,Cancelado
721,2024-03-29,165,17,1,63.03,0.1,56.73,Entregue
722,2024-01-21,158,17,1,63.03,0.1,56.73,Entregue
723,2025-05-07,88,14,1,61.85,0.0,61.85,Entregue
724,2025-04-08,285,17,1,63.03,0.0,63.03,Entregue
725,2025-02-12,451,18,1,90.59,0.0,90.59,Entregue
726,2024-07-20,259,24,1,361.41,0.15,307.2,Entregue
727,2024-11-11,251,15,1,57.27,0.15,48.68,Entregue
728,2025-03-28,24,8,2,195.91,0.0,391.82,Entregue
729,2024-12-30,200,19,1,78.99,0.0,78.99,Entregue
730,2025-12-26,9,22,1,168.57,0.0,168.57,Entregue
731,2024-05-02,425,12,1,175.49,0.0,175.49,Entregue
732,2025-06-19,62,24,2,361.41,0.0,722.82,Em trânsito
733,2024-11-17,9,5,1,137.73,0.05,130.84,Entregue
734,2024-11-27,454,24,1,361.41,0.15,307.2,Entregue
735,2025-07-08,153,1,1,218.58,0.0,218.58,Cancelado
736,2025-06-17,125,21,1,570.07,0.0,570.07,Entregue
737,2025-12-27,130,25,1,437.66,0.0,437.66,Entregue
738,2024-04-26,109,20,3,61.4,0.0,184.2,Entregue
739,2024-04-05,1,2,1,431.76,0.0,431.76,Entregue
740,2025-07-14,310,14,1,61.85,0.0,61.85,Entregue
741,2025-03-14,235,7,1,50.46,0.0,50.46,Entregue
742,2024-08-25,152,3,1,350.84,0.0,350.84,Em trânsito
743,2024-03-15,253,1,1,218.58,0.0,218.58,Entregue
744,2024-03-20,216,15,1,57.27,0.0,57.27,Em trânsito
745,2025-11-13,313,7,1,50.46,0.05,47.94,Entregue
746,2024-06-16,488,13,1,154.87,0.0,154.87,Cancelado
747,2024-10-03,11,15,1,57.27,0.05,54.41,Entregue
748,2024-07-16,36,8,1,195.91,0.0,195.91,Cancelado
749,2024-10-23,352,1,1,218.58,0.05,207.65,Entregue
750,2024-03-06,296,17,1,63.03,0.0,63.03,Entregue
751,2025-01-17,108,15,1,57.27,0.0,57.27,Entregue
752,2024-03-04,277,13,1,154.87,0.05,147.13,Entregue
753,2025-09-16,47,13,1,154.87,0.0,154.87,Entregue
754,2024-07-22,208,12,1,175.49,0.0,175.49,Entregue
755,2025-02-05,334,12,1,175.49,0.0,175.49,Cancelado
756,2025-11-06,481,3,3,350.84,0.15,894.64,Entregue
757,2025-05-14,227,19,3,78.99,0.0,236.97,Entregue
758,2025-01-29,131,14,1,61.85,0.0,61.85,Entregue
759,2024-10-04,409,21,1,570.07,0.0,570.07,Em trânsito
760,2024-10-09,401,19,1,78.99,0.0,78.99,Entregue
761,2025-05-29,259,10,1,167.45,0.0,167.45,Entregue
762,2025-12-29,145,14,1,61.85,0.0,61.85,Entregue
763,2025-05-23,398,15,1,57.27,0.0,57.27,Entregue
764,2025-02-23,21,12,1,175.49,0.0,175.49,Entregue
765,2025-07-20,141,15,1,57.27,0.05,54.41,Entregue
766,2024-12-15,79,24,1,361.41,0.15,307.2,Cancelado
767,2024-02-26,96,5,1,137.73,0.0,137.73,Cancelado
768,2025-02-28,302,22,1,168.57,0.0,168.57,Em trânsito
769,2025-12-11,256,4,2,301.5,0.0,603.0,Entregue
770,2024-06-02,209,24,1,361.41,0.0,361.41,Em trânsito
771,2025-06-15,351,23,2,298.32,0.1,536.98,Entregue
772,2024-06-23,169,7,1,50.46,0.05,47.94,Entregue
773,2025-02-01,489,11,1,33.09,0.0,33.09,Entregue
774,2024-03-30,208,23,1,298.32,0.0,298.32,Em trânsito
775,2024-12-08,421,18,1,90.59,0.0,90.59,Em trânsito
776,2025-08-11,438,9,1,148.2,0.0,148.2,Entregue
777,2024-10-19,414,23,1,298.32,0.0,298.32,Entregue
778,2025-05-25,412,8,1,195.91,0.0,195.91,Cancelado
779,2025-09-12,34,7,1,50.46,0.0,50.46,Entregue
780,2025-11-27,473,15,2,57.27,0.0,114.54,Entregue
781,2024-07-23,222,21,1,570.07,0.0,570.07,Em trânsito
782,2024-11-15,424,19,1,78.99,0.0,78.99,Entregue
783,2024-05-15,166,14,1,61.85,0.05,58.76,Entregue
784,2025-12-28,266,24,1,361.41,0.1,325.27,Entregue
785,2025-11-27,138,4,1,301.5,0.1,271.35,Cancelado
786,2025-02-05,447,4,1,301.5,0.0,301.5,Cancelado
787,2025-10-15,281,1,3,218.58,0.1,590.17,Cancelado
788,2025-01-19,478,5,1,137.73,0.0,137.73,Entregue
789,2025-04-22,105,10,3,167.45,0.0,502.35,Entregue
790,2024-03-23,460,13,1,154.87,0.1,139.38,Entregue
791,2025-08-10,361,3,1,350.84,0.0,350.84,Entregue
792,2024-04-25,101,1,1,218.58,0.0,218.58,Cancelado
793,2025-10-05,365,6,1,68.08,0.0,68.08,Entregue
794,2025-09-01,314,19,1,78.99,0.05,75.04,Entregue
795,2025-06-30,122,21,3,570.07,0.0,1710.21,Cancelado
796,2024-02-02,438,16,1,47.93,0.0,47.93,Entregue
797,2024-09-18,55,6,1,68.08,0.0,68.08,Entregue
798,2024-08-16,267,6,1,68.08,0.0,68.08,Entregue
799,2024-10-27,251,2,3,431.76,0.1,1165.75,Entregue
800,2024-03-22,455,11,1,33.09,0.1,29.78,Entregue
801,2025-12-02,71,14,1,61.85,0.0,61.85,Entregue
802,2025-02-19,55,21,1,570.07,0.1,513.06,Entregue
803,2024-09-19,399,9,1,148.2,0.0,148.2,Entregue
804,2024-11-14,111,11,2,33.09,0.0,66.18,Cancelado
805,2024-12-06,86,21,2,570.07,0.0,1140.14,Em trânsito
806,2025-04-03,438,20,3,61.4,0.1,165.78,Entregue
807,2025-01-14,4,24,1,361.41,0.0,361.41,Entregue
808,2025-11-24,490,14,1,61.85,0.1,55.66,Entregue
809,2024-12-30,91,9,1,148.2,0.1,133.38,Em trânsito
810,2025-12-28,109,4,1,301.5,0.0,301.5,Entregue
811,2025-10-21,393,5,1,137.73,0.0,137.73,Em trânsito
812,2024-06-30,234,21,1,570.07,0.0,570.07,Cancelado
813,2025-11-29,10,8,1,195.91,0.0,195.91,Entregue
814,2024-04-16,258,21,1,570.07,0.05,541.57,Entregue
815,2025-09-29,158,10,1,167.45,0.0,167.45,Entregue
816,2024-11-06,50,16,1,47.93,0.0,47.93,Entregue
817,2025-11-05,191,15,2,57.27,0.0,114.54,Entregue
818,2025-11-01,473,6,2,68.08,0.05,129.35,Entregue
819,2025-09-20,276,24,1,361.41,0.1,325.27,Cancelado
820,2025-09-08,459,14,1,61.85,0.0,61.85,Entregue
821,2024-09-19,391,21,1,570.07,0.0,570.07,Entregue
822,2024-03-16,182,19,1,78.99,0.05,75.04,Entregue
823,2024-11-16,490,20,1,61.4,0.1,55.26,Em trânsito
824,2024-05-31,218,16,1,47.93,0.0,47.93,Entregue
825,2025-06-19,388,19,1,78.99,0.0,78.99,Em trânsito
826,2024-10-18,165,22,1,168.57,0.0,168.57,Entregue
827,2025-12-20,471,6,2,68.08,0.0,136.16,Entregue
828,2025-05-06,4,7,1,50.46,0.0,50.46,Entregue
829,2025-10-03,189,16,1,47.93,0.0,47.93,Cancelado
830,2024-04-29,109,23,1,298.32,0.05,283.4,Em trânsito
831,2025-10-28,476,21,1,570.07,0.15,484.56,Entregue
832,2025-11-25,378,12,1,175.49,0.0,175.49,Entregue
833,2024-12-25,260,18,1,90.59,0.0,90.59,Entregue
834,2025-04-07,328,17,1,63.03,0.0,63.03,Cancelado
835,2025-08-18,216,5,1,137.73,0.15,117.07,Entregue
836,2024-06-02,390,21,1,570.07,0.0,570.07,Em trânsito
837,2025-01-02,49,23,1,298.32,0.05,283.4,Em trânsito
838,2024-11-14,179,1,1,218.58,0.0,218.58,Em trânsito
839,2024-05-10,126,16,1,47.93,0.0,47.93,Entregue
840,2024-11-01,244,13,1,154.87,0.0,154.87,Entregue
841,2024-03-05,437,18,1,90.59,0.1,81.53,Entregue
842,2024-01-23,95,5,1,137.73,0.05,130.84,Entregue
843,2024-05-01,366,15,1,57.27,0.0,57.27,Entregue
844,2025-12-14,463,4,1,301.5,0.0,301.5,Entregue
845,2025-02-15,489,13,1,154.87,0.0,154.87,Entregue
846,2025-12-15,363,20,1,61.4,0.0,61.4,Cancelado
847,2024-11-29,324,8,1,195.91,0.0,195.91,Cancelado
848,2024-09-24,304,3,1,350.84,0.0,350.84,Entregue
849,2025-01-06,239,5,1,137.73,0.0,137.73,Cancelado
850,2024-12-03,364,15,1,57.27,0.0,57.27,Cancelado
851,2024-04-07,46,16,1,47.93,0.0,47.93,Entregue
852,2025-05-06,216,5,1,137.73,0.0,137.73,Em trânsito
853,2024-07-06,481,14,1,61.85,0.0,61.85,Em trânsito
854,2025-04-19,183,16,1,47.93,0.0,47.93,Em trânsito
855,2025-05-13,317,21,1,570.07,0.0,570.07,Entregue
